route_id,service_id,trip_id,trip_headsign,block_id
11-37,1105-1105-Weekday-01,258426-1105-1105-Weekday-01,"Outbound",18737
11-37,1105-1105-Weekday-01,258427-1105-1105-Weekday-01,"Outbound",18737
11-37,1105-1105-Weekday-01,258428-1105-1105-Weekday-01,"Outbound",18737
11-37,1105-1105-Weekday-01,258429-1105-1105-Weekday-01,"Outbound",18737
11-37,1105-1105-Weekday-01,258430-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258431-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258432-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258433-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258434-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258435-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258436-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258437-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258438-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258439-1105-1105-Weekday-01,"Inbound",18737
2-37,1105-1105-Weekday-01,258440-1105-1105-Weekday-01,"Inbound",18737
2-37,1105-1105-Weekday-01,258441-1105-1105-Weekday-01,"Inbound",18737
2-37,1105-1105-Weekday-01,258442-1105-1105-Weekday-01,"Inbound",18737
2-37,1105-1105-Weekday-01,258443-1105-1105-Weekday-01,"Outbound",18737
2-37,1105-1105-Weekday-01,258444-1105-1105-Weekday-01,"Outbound",18737
2-37,1105-1105-Weekday-01,258445-1105-1105-Weekday-01,"Outbound",18737
11-37,1105-1105-Weekday-01,258446-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258447-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258448-1105-1105-Weekday-01,"Inbound",18737
11-37,1105-1105-Weekday-01,258452-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258453-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258454-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258455-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258456-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258457-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258459-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258460-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258461-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258462-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258463-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258464-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258465-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258466-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258467-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258468-1105-1105-Weekday-01,"Inbound",18738
11-37,1105-1105-Weekday-01,258469-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258470-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258471-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258472-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258473-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258474-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258475-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258476-1105-1105-Weekday-01,"Outbound",18738
26-37,1105-1105-Weekday-01,258477-1105-1105-Weekday-01,"Outbound",18738
11-37,1105-1105-Weekday-01,258479-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258480-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258481-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258482-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258483-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258484-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258485-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258486-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258487-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258488-1105-1105-Weekday-01,"Outbound",18739
11-37,1105-1105-Weekday-01,258489-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258490-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258491-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258492-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258493-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258494-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258495-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258496-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258497-1105-1105-Weekday-01,"Inbound",18739
11-37,1105-1105-Weekday-01,258500-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258501-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258502-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258503-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258504-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258505-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258506-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258507-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258508-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258509-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258510-1105-1105-Weekday-01,"Outbound",18740
11-37,1105-1105-Weekday-01,258511-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258512-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258513-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258514-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258515-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258516-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258517-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258518-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258519-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258520-1105-1105-Weekday-01,"Inbound",18740
11-37,1105-1105-Weekday-01,258522-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258523-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258524-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258525-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258526-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258527-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258528-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258529-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258530-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258531-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258532-1105-1105-Weekday-01,"Outbound",18707
11-37,1105-1105-Weekday-01,258533-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258534-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258535-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258536-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258537-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258538-1105-1105-Weekday-01,"Inbound",18707
11-37,1105-1105-Weekday-01,258541-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258542-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258543-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258544-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258545-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258546-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258547-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258548-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258549-1105-1105-Weekday-01,"Outbound",18741
11-37,1105-1105-Weekday-01,258550-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258551-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258552-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258553-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258554-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258555-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258556-1105-1105-Weekday-01,"Inbound",18741
11-37,1105-1105-Weekday-01,258557-1105-1105-Weekday-01,"Inbound",18741
13-37,1105-1105-Weekday-01,258560-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258561-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258562-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258563-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258564-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258565-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258566-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258567-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258568-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258569-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258570-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258571-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258572-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258573-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258574-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258575-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258576-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258577-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258578-1105-1105-Weekday-01,"Outbound",18742
13-37,1105-1105-Weekday-01,258579-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258580-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258581-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258582-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258583-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258584-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258585-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258586-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258587-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258588-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258589-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258590-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258591-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258592-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258593-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258594-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258595-1105-1105-Weekday-01,"Inbound",18742
13-37,1105-1105-Weekday-01,258596-1105-1105-Weekday-01,"Inbound",18742
14-37,1105-1105-Weekday-01,258599-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258600-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258601-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258602-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258603-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258604-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258605-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258606-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258607-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258608-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258609-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258610-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258611-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258612-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258613-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258614-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258615-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258616-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258617-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258618-1105-1105-Weekday-01,"Outbound",18743
14-37,1105-1105-Weekday-01,258619-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258620-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258621-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258622-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258623-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258624-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258625-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258626-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258627-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258628-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258629-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258630-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258631-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258632-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258633-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258634-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258635-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258636-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258637-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258638-1105-1105-Weekday-01,"Inbound",18743
14-37,1105-1105-Weekday-01,258641-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258642-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258643-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258644-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258645-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258646-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258647-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258648-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258649-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258650-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258651-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258652-1105-1105-Weekday-01,"Inbound",18744
14-37,1105-1105-Weekday-01,258653-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258654-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258655-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258656-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258657-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258658-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258659-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258660-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258661-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258662-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258663-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258664-1105-1105-Weekday-01,"Outbound",18744
14-37,1105-1105-Weekday-01,258667-1105-1105-Weekday-01,"Outbound",18745
14-37,1105-1105-Weekday-01,258668-1105-1105-Weekday-01,"Inbound",18745
14-37,1105-1105-Weekday-01,258669-1105-1105-Weekday-01,"Inbound",18745
14-37,1105-1105-Weekday-01,258672-1105-1105-Weekday-01,"Outbound",18745
14-37,1105-1105-Weekday-01,258673-1105-1105-Weekday-01,"Inbound",18746
14-37,1105-1105-Weekday-01,258674-1105-1105-Weekday-01,"Outbound",18746
14-37,1105-1105-Weekday-01,258675-1105-1105-Weekday-01,"Outbound",18746
14-37,1105-1105-Weekday-01,258678-1105-1105-Weekday-01,"Inbound",18746
14-37,1105-1105-Weekday-01,258679-1105-1105-Weekday-01,"Outbound",18747
14-37,1105-1105-Weekday-01,258680-1105-1105-Weekday-01,"Inbound",18747
14-37,1105-1105-Weekday-01,258681-1105-1105-Weekday-01,"Inbound",18747
14-37,1105-1105-Weekday-01,258684-1105-1105-Weekday-01,"Outbound",18747
14-37,1105-1105-Weekday-01,258685-1105-1105-Weekday-01,"Outbound",18748
14-37,1105-1105-Weekday-01,258686-1105-1105-Weekday-01,"Outbound",18748
14-37,1105-1105-Weekday-01,258687-1105-1105-Weekday-01,"Inbound",18748
14-37,1105-1105-Weekday-01,258688-1105-1105-Weekday-01,"Inbound",18748
15-37,1105-1105-Weekday-01,258691-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258692-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258693-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258694-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258695-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258696-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258697-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258698-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258699-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258700-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258701-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258702-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258703-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258704-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258705-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258706-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258707-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258708-1105-1105-Weekday-01,"Outbound",18749
15-37,1105-1105-Weekday-01,258709-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258710-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258711-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258712-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258713-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258714-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258715-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258716-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258717-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258718-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258719-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258720-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258721-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258722-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258723-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258724-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258725-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258726-1105-1105-Weekday-01,"Inbound",18749
15-37,1105-1105-Weekday-01,258729-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258730-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258731-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258732-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258733-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258734-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258735-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258736-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258737-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258738-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258739-1105-1105-Weekday-01,"Inbound",18750
15-37,1105-1105-Weekday-01,258740-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258741-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258742-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258743-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258744-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258745-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258746-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258747-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258748-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258749-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258750-1105-1105-Weekday-01,"Outbound",18750
15-37,1105-1105-Weekday-01,258751-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258752-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258753-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258754-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258755-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258756-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258757-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258758-1105-1105-Weekday-01,"Outbound",18750
5-37,1105-1105-Weekday-01,258759-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258760-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258761-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258762-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258763-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258764-1105-1105-Weekday-01,"Inbound",18750
5-37,1105-1105-Weekday-01,258765-1105-1105-Weekday-01,"Inbound",18750
16-37,1105-1105-Weekday-01,258768-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258769-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258770-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258771-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258772-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258773-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258774-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258775-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258776-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258777-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258778-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258779-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258780-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258781-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258782-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258783-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258784-1105-1105-Weekday-01,"Clockwise",18751
16-37,1105-1105-Weekday-01,258785-1105-1105-Weekday-01,"Clockwise",18751
17-37,1105-1105-Weekday-01,258786-1105-1105-Weekday-01,"Outbound",18751
17-37,1105-1105-Weekday-01,258787-1105-1105-Weekday-01,"Outbound",18751
